session_id,station_id,location_type,user_id,start_time,end_time,duration_hours,energy_kwh,charger_kw,start_hour,day_of_week,day_of_week_num,is_weekend,month,date,season
S0069567,STN_012,Highway_Rest_Stop,U00097,2024-04-10 12:37:00,2024-04-10 14:28:28.452451,1.86,49.65,50,12,Wednesday,2,False,4,2024-04-10,Spring
S0069564,STN_012,Highway_Rest_Stop,U01776,2024-04-10 12:39:00,2024-04-10 14:34:33.167004,1.93,11.29,7,12,Wednesday,2,False,4,2024-04-10,Spring
S0069656,STN_024,Highway_Rest_Stop,U01226,2024-04-10 12:48:00,2024-04-10 13:35:07.153628,0.79,3.98,7,12,Wednesday,2,False,4,2024-04-10,Spring
S0069577,STN_014,Residential,U00660,2024-04-10 12:50:00,2024-04-10 14:19:17.508701,1.49,45.12,50,12,Wednesday,2,False,4,2024-04-10,Spring
S0069531,STN_004,Office_Park,U03826,2024-04-10 13:25:00,2024-04-10 19:34:23.446793,6.16,17.53,7,13,Wednesday,2,False,4,2024-04-10,Spring
S0069518,STN_001,Downtown,U02655,2024-04-10 13:32:00,2024-04-10 15:39:43.537419,2.13,19.42,22,13,Wednesday,2,False,4,2024-04-10,Spring
S0069649,STN_024,Highway_Rest_Stop,U03055,2024-04-10 13:44:00,2024-04-10 14:56:54.046536,1.22,35.15,50,13,Wednesday,2,False,4,2024-04-10,Spring
S0069562,STN_011,Office_Park,U03746,2024-04-10 14:15:00,2024-04-10 15:03:32.853883,0.81,26.29,50,14,Wednesday,2,False,4,2024-04-10,Spring
S0069555,STN_009,Mall,U00369,2024-04-10 14:18:00,2024-04-10 15:24:24.695631,1.11,6.99,11,14,Wednesday,2,False,4,2024-04-10,Spring
S0069596,STN_016,Residential,U03682,2024-04-10 14:23:00,2024-04-10 15:35:43.261441,1.21,10.36,11,14,Wednesday,2,False,4,2024-04-10,Spring
S0069541,STN_007,Downtown,U03516,2024-04-10 14:32:00,2024-04-10 20:11:00.214410,5.65,120.0,50,14,Wednesday,2,False,4,2024-04-10,Spring
S0069563,STN_011,Office_Park,U03975,2024-04-10 14:44:00,2024-04-10 17:30:46.677559,2.78,14.06,7,14,Wednesday,2,False,4,2024-04-10,Spring
S0069652,STN_024,Highway_Rest_Stop,U02341,2024-04-10 14:45:00,2024-04-10 17:35:27.953375,2.84,42.79,22,14,Wednesday,2,False,4,2024-04-10,Spring
S0069620,STN_020,Office_Park,U03290,2024-04-10 14:57:00,2024-04-10 16:04:48.412882,1.13,2.97,7,14,Wednesday,2,False,4,2024-04-10,Spring
S0069626,STN_020,Office_Park,U03325,2024-04-10 15:18:00,2024-04-10 16:51:41.922036,1.56,28.25,50,15,Wednesday,2,False,4,2024-04-10,Spring
S0069642,STN_023,Downtown,U00381,2024-04-10 15:21:00,2024-04-10 16:33:38.757628,1.21,16.6,22,15,Wednesday,2,False,4,2024-04-10,Spring
S0069602,STN_017,Office_Park,U01006,2024-04-10 15:28:00,2024-04-10 18:56:11.395198,3.47,45.83,22,15,Wednesday,2,False,4,2024-04-10,Spring
S0069544,STN_008,Residential,U03932,2024-04-10 15:30:00,2024-04-10 16:37:58.666011,1.13,3.37,7,15,Wednesday,2,False,4,2024-04-10,Spring
S0069583,STN_014,Residential,U03606,2024-04-10 15:38:00,2024-04-10 16:41:20.219784,1.06,5.05,11,15,Wednesday,2,False,4,2024-04-10,Spring
S0069588,STN_015,Residential,U03519,2024-04-10 15:52:00,2024-04-10 17:00:02.795695,1.13,4.82,7,15,Wednesday,2,False,4,2024-04-10,Spring
S0069605,STN_017,Office_Park,U02499,2024-04-10 15:53:00,2024-04-10 17:05:16.613050,1.2,9.35,11,15,Wednesday,2,False,4,2024-04-10,Spring
S0069614,STN_019,Highway_Rest_Stop,U02141,2024-04-10 16:06:00,2024-04-10 18:22:06.343028,2.27,120.0,150,16,Wednesday,2,False,4,2024-04-10,Spring
S0069629,STN_021,Office_Park,U00535,2024-04-10 16:08:00,2024-04-10 17:45:44.840959,1.63,14.81,11,16,Wednesday,2,False,4,2024-04-10,Spring
S0069646,STN_023,Downtown,U01145,2024-04-10 16:19:00,2024-04-10 19:33:11.861137,3.24,8.22,7,16,Wednesday,2,False,4,2024-04-10,Spring
S0069529,STN_004,Office_Park,U03806,2024-04-10 16:20:00,2024-04-10 18:02:11.831662,1.7,62.94,50,16,Wednesday,2,False,4,2024-04-10,Spring
S0069519,STN_001,Downtown,U03536,2024-04-10 16:21:00,2024-04-10 17:44:16.269691,1.39,16.41,22,16,Wednesday,2,False,4,2024-04-10,Spring
S0069600,STN_016,Residential,U00661,2024-04-10 16:27:00,2024-04-10 17:25:30.747250,0.98,2.57,7,16,Wednesday,2,False,4,2024-04-10,Spring
S0069628,STN_021,Office_Park,UNKNOWN,2024-04-10 16:36:00,2024-04-10 20:10:19.365558,3.57,12.68,7,16,Wednesday,2,False,4,2024-04-10,Spring
S0069586,STN_015,Residential,U02967,2024-04-10 16:37:00,2024-04-10 17:11:29.576620,0.57,2.46,11,16,Wednesday,2,False,4,2024-04-10,Spring
S0069560,STN_011,Office_Park,U00820,2024-04-10 16:41:00,2024-04-10 17:09:55.740182,0.48,6.0,22,16,Wednesday,2,False,4,2024-04-10,Spring
S0069511,STN_001,Downtown,U03891,2024-04-10 16:44:00,2024-04-10 22:00:36.853804,5.28,29.23,11,16,Wednesday,2,False,4,2024-04-10,Spring
S0069636,STN_022,Mall,U03074,2024-04-10 16:52:00,2024-04-10 18:27:35.889228,1.73,26.22,22,16,Wednesday,2,False,4,2024-04-10,Spring
S0069578,STN_014,Residential,U01593,2024-04-10 16:53:00,2024-04-10 18:51:27.757215,1.97,28.92,22,16,Wednesday,2,False,4,2024-04-10,Spring
S0069573,STN_012,Highway_Rest_Stop,U01882,2024-04-10 16:59:00,2024-04-10 19:05:21.486620,2.11,17.75,22,16,Wednesday,2,False,4,2024-04-10,Spring
S0069606,STN_018,Downtown,U02347,2024-04-10 17:00:00,2024-04-10 18:39:56.985838,1.67,5.81,7,17,Wednesday,2,False,4,2024-04-10,Spring
S0069641,STN_023,Downtown,U00795,2024-04-10 17:05:00,2024-04-10 19:07:38.761401,2.04,120.0,150,17,Wednesday,2,False,4,2024-04-10,Spring
S0069517,STN_001,Downtown,U02544,2024-04-10 17:09:00,2024-04-10 23:42:21.271705,6.56,59.32,11,17,Wednesday,2,False,4,2024-04-10,Spring
S0069650,STN_024,Highway_Rest_Stop,U03543,2024-04-10 17:13:00,2024-04-11 00:53:36.783824,7.1499999999999995,47.37,11,17,Wednesday,2,False,4,2024-04-10,Spring
S0069607,STN_018,Downtown,U01226,2024-04-10 17:16:00,2024-04-10 22:14:36.372916,4.98,77.55,22,17,Wednesday,2,False,4,2024-04-10,Spring
S0069611,STN_018,Downtown,U01232,2024-04-10 17:19:00,2024-04-10 21:58:51.448556,4.66,66.07,22,17,Wednesday,2,False,4,2024-04-10,Spring
S0069525,STN_003,Residential,U00455,2024-04-10 17:41:00,2024-04-10 19:43:52.243152,2.05,10.9,11,17,Wednesday,2,False,4,2024-04-10,Spring
S0069548,STN_008,Residential,U01151,2024-04-10 17:51:00,2024-04-10 20:53:38.799142,3.04,28.19,11,17,Wednesday,2,False,4,2024-04-10,Spring
S0069554,STN_009,Mall,U03507,2024-04-10 17:53:00,2024-04-10 18:53:25.512884,1.01,4.73,11,17,Wednesday,2,False,4,2024-04-10,Spring
S0069576,STN_014,Residential,U00762,2024-04-10 17:54:00,2024-04-10 18:46:52.809750,0.88,6.44,11,17,Wednesday,2,False,4,2024-04-10,Spring
S0069616,STN_019,Highway_Rest_Stop,U02775,2024-04-10 18:16:00,2024-04-10 19:59:37.754696,1.73,7.39,7,18,Wednesday,2,False,4,2024-04-10,Spring
S0069643,STN_023,Downtown,U02121,2024-04-10 18:17:00,2024-04-10 21:17:53.670383,3.01,43.85,22,18,Wednesday,2,False,4,2024-04-10,Spring
S0069569,STN_012,Highway_Rest_Stop,U02453,2024-04-10 18:19:00,2024-04-10 20:36:42.698172,2.3,120.0,150,18,Wednesday,2,False,4,2024-04-10,Spring
S0069533,STN_005,Office_Park,U00913,2024-04-10 18:41:00,2024-04-10 19:58:14.513149,1.29,45.22,50,18,Wednesday,2,False,4,2024-04-10,Spring
S0069608,STN_018,Downtown,U03565,2024-04-10 18:57:00,2024-04-10 20:58:39.407214,2.03,9.0,11,18,Wednesday,2,False,4,2024-04-10,Spring
S0069637,STN_023,Downtown,U01551,2024-04-10 19:03:00,2024-04-10 21:24:36.923858,2.36,50.74,50,19,Wednesday,2,False,4,2024-04-10,Spring
S0069634,STN_022,Mall,U02815,2024-04-10 19:07:00,2024-04-10 20:19:24.805992,1.21,118.55,150,19,Wednesday,2,False,4,2024-04-10,Spring
S0069524,STN_003,Residential,U03991,2024-04-10 19:09:00,2024-04-10 19:26:16.980633,0.29,1.39,7,19,Wednesday,2,False,4,2024-04-10,Spring
S0069539,STN_006,Highway_Rest_Stop,U00579,2024-04-10 19:14:00,2024-04-10 21:14:21.373929,2.01,22.35,22,19,Wednesday,2,False,4,2024-04-10,Spring
S0069663,STN_025,Residential,U00952,2024-04-10 19:15:00,2024-04-10 23:44:24.649775,4.49,11.03,7,19,Wednesday,2,False,4,2024-04-10,Spring
S0069542,STN_007,Downtown,U03496,2024-04-10 19:18:00,2024-04-10 19:55:01.246592,0.62,8.29,22,19,Wednesday,2,False,4,2024-04-10,Spring
S0069575,STN_013,Residential,U02476,2024-04-10 19:20:00,2024-04-10 21:22:21.251944,2.04,17.21,22,19,Wednesday,2,False,4,2024-04-10,Spring
S0069590,STN_015,Residential,U03651,2024-04-10 19:22:00,2024-04-10 20:13:15.508306,0.85,4.33,11,19,Wednesday,2,False,4,2024-04-10,Spring
S0069566,STN_012,Highway_Rest_Stop,U02156,2024-04-10 19:48:00,2024-04-10 20:35:20.994944,0.79,6.88,22,19,Wednesday,2,False,4,2024-04-10,Spring
S0069520,STN_002,Residential,U00645,2024-04-10 19:57:00,2024-04-10 22:51:47.065683,2.91,27.31,22,19,Wednesday,2,False,4,2024-04-10,Spring
S0069515,STN_001,Downtown,U02483,2024-04-10 20:03:00,2024-04-10 22:58:09.273088,2.92,14.15,7,20,Wednesday,2,False,4,2024-04-10,Spring
S0069609,STN_018,Downtown,U00644,2024-04-10 20:17:00,2024-04-10 21:50:55.308572,1.57,17.65,22,20,Wednesday,2,False,4,2024-04-10,Spring
S0069668,STN_025,Residential,U03819,2024-04-10 20:32:00,2024-04-11 04:18:03.739033,7.77,73.64,22,20,Wednesday,2,False,4,2024-04-10,Spring
S0069582,STN_014,Residential,U03488,2024-04-10 20:44:00,2024-04-11 05:23:59.154174,8.67,105.98,22,20,Wednesday,2,False,4,2024-04-10,Spring
S0069603,STN_017,Office_Park,U03401,2024-04-10 21:14:00,2024-04-11 00:08:40.256160,2.91,120.0,150,21,Wednesday,2,False,4,2024-04-10,Spring
S0069667,STN_025,Residential,U01758,2024-04-10 21:19:00,2024-04-11 04:38:13.478271,7.32,120.0,150,21,Wednesday,2,False,4,2024-04-10,Spring
S0069585,STN_014,Residential,U03756,2024-04-10 21:26:00,2024-04-11 08:40:34.996365,11.24,44.26,7,21,Wednesday,2,False,4,2024-04-10,Spring
S0069516,STN_001,Downtown,U03342,2024-04-10 21:29:00,2024-04-10 21:57:02.986518,0.47,4.61,22,21,Wednesday,2,False,4,2024-04-10,Spring
S0069581,STN_014,Residential,U03247,2024-04-10 21:36:00,2024-04-11 03:46:59.503382,6.18,112.02,22,21,Wednesday,2,False,4,2024-04-10,Spring
S0069510,STN_001,Downtown,U03566,2024-04-10 21:47:00,2024-04-10 23:14:28.027792,1.46,6.29,7,21,Wednesday,2,False,4,2024-04-10,Spring
S0069571,STN_012,Highway_Rest_Stop,U03267,2024-04-10 21:53:00,2024-04-11 01:52:15.048529,3.99,23.64,7,21,Wednesday,2,False,4,2024-04-10,Spring
S0069545,STN_008,Residential,U02496,2024-04-10 21:54:00,2024-04-11 03:30:44.351938,5.61,120.0,50,21,Wednesday,2,False,4,2024-04-10,Spring
S0069549,STN_008,Residential,U01477,2024-04-10 21:54:00,2024-04-11 01:49:36.664694,3.93,19.13,7,21,Wednesday,2,False,4,2024-04-10,Spring
S0069523,STN_002,Residential,U02965,2024-04-10 21:58:00,2024-04-11 03:01:22.581299,5.06,72.29,22,21,Wednesday,2,False,4,2024-04-10,Spring
S0069561,STN_011,Office_Park,U01414,2024-04-10 21:59:00,2024-04-10 22:57:02.334533,0.97,12.06,22,21,Wednesday,2,False,4,2024-04-10,Spring
S0069535,STN_006,Highway_Rest_Stop,U00330,2024-04-10 22:41:00,2024-04-11 02:55:43.492727,4.25,18.08,7,22,Wednesday,2,False,4,2024-04-10,Spring
S0069534,STN_006,Highway_Rest_Stop,U00348,2024-04-10 23:10:00,2024-04-11 00:27:33.747095,1.29,10.4,11,23,Wednesday,2,False,4,2024-04-10,Spring
S0069592,STN_016,Residential,U00888,2024-04-10 23:14:00,2024-04-11 04:22:31.699305,5.14,43.93,22,23,Wednesday,2,False,4,2024-04-10,Spring
S0069536,STN_006,Highway_Rest_Stop,U00189,2024-04-10 23:16:00,2024-04-11 00:10:37.938238,0.91,7.19,11,23,Wednesday,2,False,4,2024-04-10,Spring
S0069665,STN_025,Residential,U01055,2024-04-10 23:17:00,2024-04-11 08:24:56.390530,9.13,120.0,22,23,Wednesday,2,False,4,2024-04-10,Spring
S0069666,STN_025,Residential,U00112,2024-04-10 23:37:00,2024-04-11 04:33:08.680998,4.94,38.35,22,23,Wednesday,2,False,4,2024-04-10,Spring
S0069594,STN_016,Residential,U02220,2024-04-10 23:41:00,2024-04-11 06:55:34.214803,7.24,120.0,50,23,Wednesday,2,False,4,2024-04-10,Spring
S0069653,STN_024,Highway_Rest_Stop,U00975,2024-04-10 23:50:00,2024-04-11 02:36:58.586160,2.78,29.81,22,23,Wednesday,2,False,4,2024-04-10,Spring
S0069647,STN_023,Downtown,U03930,2024-04-10 23:54:00,2024-04-11 01:15:29.358150,1.36,17.51,22,23,Wednesday,2,False,4,2024-04-10,Spring
S0069733,STN_014,Residential,U00545,2024-04-11 00:07:00,2024-04-11 05:40:42.217891,5.56,120.0,150,0,Thursday,3,False,4,2024-04-11,Spring
S0069690,STN_007,Downtown,U02248,2024-04-11 00:29:00,2024-04-11 02:18:25.754869,1.82,41.17,50,0,Thursday,3,False,4,2024-04-11,Spring
S0069781,STN_019,Highway_Rest_Stop,U00571,2024-04-11 00:30:00,2024-04-11 04:38:12.545382,4.14,46.16,22,0,Thursday,3,False,4,2024-04-11,Spring
S0069746,STN_015,Residential,U03947,2024-04-11 00:59:00,2024-04-11 09:27:57.003400,8.48,53.36,11,0,Thursday,3,False,4,2024-04-11,Spring
S0069730,STN_013,Residential,U02164,2024-04-11 01:05:00,2024-04-11 09:38:06.320626,8.55,66.85,22,1,Thursday,3,False,4,2024-04-11,Spring
S0069732,STN_013,Residential,U03335,2024-04-11 01:28:00,2024-04-11 06:04:13.343272,4.6,120.0,150,1,Thursday,3,False,4,2024-04-11,Spring
S0069695,STN_008,Residential,U01372,2024-04-11 01:32:00,2024-04-11 07:27:05.462241,5.92,46.89,11,1,Thursday,3,False,4,2024-04-11,Spring
S0069716,STN_012,Highway_Rest_Stop,U00259,2024-04-11 01:52:00,2024-04-11 03:24:05.906294,1.53,48.08,50,1,Thursday,3,False,4,2024-04-11,Spring
S0069792,STN_020,Office_Park,U03151,2024-04-11 02:13:00,2024-04-11 03:16:21.164768,1.06,9.28,22,2,Thursday,3,False,4,2024-04-11,Spring
S0069728,STN_013,Residential,U03879,2024-04-11 02:48:00,2024-04-11 10:36:30.177162,7.81,71.51,11,2,Thursday,3,False,4,2024-04-11,Spring
S0069742,STN_015,Residential,U01832,2024-04-11 03:38:00,2024-04-11 14:02:53.617766,10.41,120.0,50,3,Thursday,3,False,4,2024-04-11,Spring
S0069762,STN_016,Residential,U02244,2024-04-11 03:50:00,2024-04-11 09:58:42.816778,6.15,41.92,11,3,Thursday,3,False,4,2024-04-11,Spring
S0069692,STN_008,Residential,U03182,2024-04-11 04:05:00,2024-04-11 12:53:06.063682,8.8,120.0,150,4,Thursday,3,False,4,2024-04-11,Spring
S0069708,STN_010,Downtown,U00254,2024-04-11 04:14:00,2024-04-11 06:29:09.837062,2.25,7.43,7,4,Thursday,3,False,4,2024-04-11,Spring
S0069678,STN_002,Residential,U01983,2024-04-11 04:45:00,2024-04-11 12:42:08.396453,7.95,120.0,50,4,Thursday,3,False,4,2024-04-11,Spring
S0069824,STN_025,Residential,U01925,2024-04-11 04:53:00,2024-04-11 12:32:49.537977,7.66,120.0,50,4,Thursday,3,False,4,2024-04-11,Spring
S0069767,STN_017,Office_Park,U00948,2024-04-11 05:00:00,2024-04-11 05:55:00.078215,0.92,18.42,50,5,Thursday,3,False,4,2024-04-11,Spring
S0069735,STN_014,Residential,U00244,2024-04-11 05:19:00,2024-04-11 08:48:49.245751,3.5,14.21,11,5,Thursday,3,False,4,2024-04-11,Spring
S0069827,STN_025,Residential,U03339,2024-04-11 05:24:00,2024-04-11 09:52:21.510958,4.47,120.0,50,5,Thursday,3,False,4,2024-04-11,Spring
S0069722,STN_012,Highway_Rest_Stop,U02289,2024-04-11 05:57:00,2024-04-11 07:15:57.322198,1.32,18.29,22,5,Thursday,3,False,4,2024-04-11,Spring
S0069750,STN_015,Residential,U00701,2024-04-11 06:06:00,2024-04-11 10:35:41.865567,4.49,120.0,50,6,Thursday,3,False,4,2024-04-11,Spring
S0069812,STN_024,Highway_Rest_Stop,U03056,2024-04-11 06:10:00,2024-04-11 07:38:36.291734,1.48,41.25,50,6,Thursday,3,False,4,2024-04-11,Spring
S0069714,STN_012,Highway_Rest_Stop,U00417,2024-04-11 06:11:00,2024-04-11 09:59:19.507396,3.81,120.0,150,6,Thursday,3,False,4,2024-04-11,Spring
S0069778,STN_019,Highway_Rest_Stop,U02338,2024-04-11 06:19:00,2024-04-11 08:35:35.648234,2.28,120.0,150,6,Thursday,3,False,4,2024-04-11,Spring
S0069755,STN_016,Residential,U02360,2024-04-11 06:24:00,2024-04-11 14:25:09.713596,8.02,63.6,7,6,Thursday,3,False,4,2024-04-11,Spring
S0069797,STN_021,Office_Park,U00074,2024-04-11 06:54:00,2024-04-11 07:23:21.570301,0.49,3.23,11,6,Thursday,3,False,4,2024-04-11,Spring
S0069709,STN_010,Downtown,U02243,2024-04-11 07:08:00,2024-04-11 08:36:51.920443,1.48,27.67,22,7,Thursday,3,False,4,2024-04-11,Spring
S0069684,STN_004,Office_Park,U00427,2024-04-11 07:09:00,2024-04-11 08:18:41.287541,1.16,17.76,22,7,Thursday,3,False,4,2024-04-11,Spring
S0069754,STN_015,Residential,U03141,2024-04-11 07:23:00,2024-04-11 13:03:30.170394,5.68,120.0,50,7,Thursday,3,False,4,2024-04-11,Spring
S0069682,STN_003,Residential,U03663,2024-04-11 07:31:00,2024-04-11 09:36:07.027902,2.09,51.94,50,7,Thursday,3,False,4,2024-04-11,Spring
S0069673,STN_001,Downtown,U00101,2024-04-11 07:32:00,2024-04-11 09:08:52.023918,1.61,8.56,7,7,Thursday,3,False,4,2024-04-11,Spring
S0069811,STN_023,Downtown,U01637,2024-04-11 07:52:00,2024-04-11 08:20:33.846633,0.48,18.16,50,7,Thursday,3,False,4,2024-04-11,Spring
S0069793,STN_020,Office_Park,U01310,2024-04-11 08:02:00,2024-04-11 11:21:38.587875,3.33,120.0,150,8,Thursday,3,False,4,2024-04-11,Spring
S0069739,STN_015,Residential,U01643,2024-04-11 08:06:00,2024-04-11 09:50:46.289899,1.75,13.84,11,8,Thursday,3,False,4,2024-04-11,Spring
S0069785,STN_020,Office_Park,U02698,2024-04-11 08:36:00,2024-04-11 11:53:31.976469,3.29,27.3,11,8,Thursday,3,False,4,2024-04-11,Spring
S0069794,STN_020,Office_Park,U00170,2024-04-11 08:40:00,2024-04-11 11:51:47.536878,3.2,120.0,150,8,Thursday,3,False,4,2024-04-11,Spring
S0069773,STN_018,Downtown,U01199,2024-04-11 08:40:00,2024-04-11 11:34:00.696161,2.9,16.28,7,8,Thursday,3,False,4,2024-04-11,Spring
S0069726,STN_012,Highway_Rest_Stop,U01524,2024-04-11 08:46:00,2024-04-11 11:20:03.673066,2.57,12.56,7,8,Thursday,3,False,4,2024-04-11,Spring
S0069800,STN_021,Office_Park,U00846,2024-04-11 08:57:00,2024-04-11 10:22:22.584800,1.42,27.98,50,8,Thursday,3,False,4,2024-04-11,Spring
S0069729,STN_013,Residential,U02541,2024-04-11 09:17:00,2024-04-11 10:54:30.912394,1.63,8.6,11,9,Thursday,3,False,4,2024-04-11,Spring
S0069744,STN_015,Residential,U02136,2024-04-11 09:18:00,2024-04-11 11:43:25.164141,2.42,32.98,22,9,Thursday,3,False,4,2024-04-11,Spring
S0069795,STN_020,Office_Park,U02949,2024-04-11 09:42:00,2024-04-11 13:05:58.702617,3.4,120.0,150,9,Thursday,3,False,4,2024-04-11,Spring
S0069801,STN_022,Mall,U01363,2024-04-11 09:58:00,2024-04-11 10:51:27.726915,0.89,52.28,150,9,Thursday,3,False,4,2024-04-11,Spring
S0069675,STN_001,Downtown,U02796,2024-04-11 09:58:00,2024-04-11 13:06:01.053237,3.13,12.74,7,9,Thursday,3,False,4,2024-04-11,Spring
S0069685,STN_004,Office_Park,U03946,2024-04-11 10:06:00,2024-04-11 15:09:43.758474,5.06,37.04,11,10,Thursday,3,False,4,2024-04-11,Spring
S0069784,STN_020,Office_Park,U03581,2024-04-11 10:08:00,2024-04-11 14:51:25.387549,4.72,39.71,11,10,Thursday,3,False,4,2024-04-11,Spring
S0069719,STN_012,Highway_Rest_Stop,U03488,2024-04-11 10:16:00,2024-04-11 13:35:19.059966,3.32,33.78,22,10,Thursday,3,False,4,2024-04-11,Spring
S0069765,STN_017,Office_Park,U03558,2024-04-11 10:22:00,2024-04-11 15:57:17.719520,5.59,23.37,7,10,Thursday,3,False,4,2024-04-11,Spring
S0069702,STN_009,Mall,U00005,2024-04-11 10:23:00,2024-04-11 12:23:33.284452,2.01,58.38,50,10,Thursday,3,False,4,2024-04-11,Spring
S0069820,STN_024,Highway_Rest_Stop,U00730,2024-04-11 10:28:00,2024-04-11 11:16:31.522334,0.81,4.53,7,10,Thursday,3,False,4,2024-04-11,Spring
S0069769,STN_017,Office_Park,U02124,2024-04-11 10:44:00,2024-04-11 11:25:41.153217,0.69,20.58,50,10,Thursday,3,False,4,2024-04-11,Spring
S0069818,STN_024,Highway_Rest_Stop,U00284,2024-04-11 10:52:00,2024-04-11 12:19:13.065760,1.45,24.68,22,10,Thursday,3,False,4,2024-04-11,Spring
S0069810,STN_023,Downtown,U02960,2024-04-11 11:22:00,2024-04-11 12:57:13.218295,1.59,6.04,7,11,Thursday,3,False,4,2024-04-11,Spring
S0069803,STN_023,Downtown,U01303,2024-04-11 11:29:00,2024-04-11 14:36:15.300521,3.12,120.0,150,11,Thursday,3,False,4,2024-04-11,Spring
S0069780,STN_019,Highway_Rest_Stop,U02222,2024-04-11 11:46:00,2024-04-11 12:52:04.051320,1.1,15.9,22,11,Thursday,3,False,4,2024-04-11,Spring
S0069802,STN_022,Mall,U02409,2024-04-11 11:52:00,2024-04-11 12:59:32.063787,1.13,31.81,50,11,Thursday,3,False,4,2024-04-11,Spring
S0069704,STN_009,Mall,U03516,2024-04-11 11:55:00,2024-04-11 13:12:16.848187,1.29,16.49,22,11,Thursday,3,False,4,2024-04-11,Spring
S0069710,STN_010,Downtown,U03767,2024-04-11 11:56:00,2024-04-11 12:56:35.136946,1.01,6.09,11,11,Thursday,3,False,4,2024-04-11,Spring
S0069779,STN_019,Highway_Rest_Stop,U01526,2024-04-11 12:23:00,2024-04-11 13:06:51.615178,0.73,16.86,50,12,Thursday,3,False,4,2024-04-11,Spring
S0069790,STN_020,Office_Park,U03401,2024-04-11 12:42:00,2024-04-11 13:38:54.022465,0.95,6.93,11,12,Thursday,3,False,4,2024-04-11,Spring
S0069715,STN_012,Highway_Rest_Stop,UNKNOWN,2024-04-11 12:52:00,2024-04-11 13:51:34.907444,1.73,5.34,11,12,Thursday,3,False,4,2024-04-11,Spring
S0069786,STN_020,Office_Park,U03065,2024-04-11 12:58:00,2024-04-11 13:58:28.352263,1.01,16.49,22,12,Thursday,3,False,4,2024-04-11,Spring
S0069771,STN_018,Downtown,U02092,2024-04-11 13:17:00,2024-04-11 13:53:42.548306,0.61,2.46,7,13,Thursday,3,False,4,2024-04-11,Spring
S0069821,STN_025,Residential,U02529,2024-04-11 13:21:00,2024-04-11 14:20:22.749919,0.99,9.15,11,13,Thursday,3,False,4,2024-04-11,Spring
S0069805,STN_023,Downtown,U02910,2024-04-11 13:30:00,2024-04-11 16:00:16.644215,2.5,63.86,50,13,Thursday,3,False,4,2024-04-11,Spring
S0069796,STN_020,Office_Park,U01753,2024-04-11 13:43:00,2024-04-11 15:22:23.676818,1.66,27.88,22,13,Thursday,3,False,4,2024-04-11,Spring
S0069761,STN_016,Residential,U01341,2024-04-11 13:47:00,2024-04-11 16:25:33.211397,2.64,120.0,150,13,Thursday,3,False,4,2024-04-11,Spring
S0069720,STN_012,Highway_Rest_Stop,U03976,2024-04-11 13:49:00,2024-04-11 15:41:17.633325,1.87,7.24,11,13,Thursday,3,False,4,2024-04-11,Spring
S0069817,STN_024,Highway_Rest_Stop,U01166,2024-04-11 13:54:00,2024-04-11 15:34:36.747357,1.68,66.6,50,13,Thursday,3,False,4,2024-04-11,Spring
S0069676,STN_001,Downtown,U03704,2024-04-11 14:01:00,2024-04-11 16:17:27.652010,2.27,120.0,150,14,Thursday,3,False,4,2024-04-11,Spring
S0069791,STN_020,Office_Park,U01790,2024-04-11 14:12:00,2024-04-11 16:32:54.334245,2.35,13.96,7,14,Thursday,3,False,4,2024-04-11,Spring
S0069698,STN_009,Mall,U02522,2024-04-11 14:13:00,2024-04-11 17:33:36.194000,3.34,18.76,7,14,Thursday,3,False,4,2024-04-11,Spring
S0069672,STN_001,Downtown,UNKNOWN,2024-04-11 14:28:00,2024-04-11 15:47:21.601237,1.32,20.71,22,14,Thursday,3,False,4,2024-04-11,Spring
S0069743,STN_015,Residential,U01944,2024-04-11 14:30:00,2024-04-11 17:53:02.782295,3.38,8.83,7,14,Thursday,3,False,4,2024-04-11,Spring
S0069697,STN_008,Residential,U00435,2024-04-11 14:33:00,2024-04-11 16:41:26.027441,2.14,85.94,50,14,Thursday,3,False,4,2024-04-11,Spring
S0069789,STN_020,Office_Park,U00563,2024-04-11 14:40:00,2024-04-11 16:11:58.417638,1.53,7.96,11,14,Thursday,3,False,4,2024-04-11,Spring
S0069686,STN_005,Office_Park,U02308,2024-04-11 14:51:00,2024-04-11 17:10:46.691810,2.33,20.43,11,14,Thursday,3,False,4,2024-04-11,Spring
S0069799,STN_021,Office_Park,U01535,2024-04-11 14:52:00,2024-04-11 17:30:48.667115,2.65,15.51,7,14,Thursday,3,False,4,2024-04-11,Spring
S0069819,STN_024,Highway_Rest_Stop,U02161,2024-04-11 15:12:00,2024-04-11 17:22:10.826802,2.17,34.38,22,15,Thursday,3,False,4,2024-04-11,Spring
S0069687,STN_006,Highway_Rest_Stop,U03684,2024-04-11 15:24:00,2024-04-11 17:16:10.637111,1.87,23.69,22,15,Thursday,3,False,4,2024-04-11,Spring
S0069782,STN_019,Highway_Rest_Stop,U02947,2024-04-11 15:35:00,2024-04-11 16:27:47.681691,0.88,2.86,7,15,Thursday,3,False,4,2024-04-11,Spring
S0069775,STN_018,Downtown,U03455,2024-04-11 15:37:00,2024-04-11 20:56:49.276444,1.855,20.87,7,15,Thursday,3,False,4,2024-04-11,Spring
